"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var..."
2023-08-23,98.43,"99,620","99,900","98,290","867,74K","-1,27%"
2023-08-22,99.7,"99,700","100,620","99,500","753,42K","0,46%"
2023-08-21,99.24,"98,370","99,870","98,350","737,17K","1,01%"
2023-08-18,98.25,"98,500","98,800","97,510","852,11K","-0,86%"
2023-08-17,99.1,"99,600","99,910","98,640","521,14K","-0,66%"
2023-08-16,99.76,"99,190","100,600","98,730","806,09K","0,55%"
2023-08-15,99.21,"100,300","100,320","98,830","588,32K","-0,89%"
2023-08-14,100.1,"99,800","100,920","98,820","675,96K","0,11%"
2023-08-11,99.99,"101,320","101,320","99,850","1,09M","-1,87%"
2023-08-10,101.9,"101,600","102,600","101,380","755,31K","0,53%"
2023-08-09,101.36,"101,600","102,940","101,180","673,37K","-0,49%"
2023-08-08,101.86,"103,160","104,400","101,140","954,34K","-1,81%"
2023-08-07,103.74,"103,900","104,760","103,020","730,94K","-0,33%"
2023-08-04,104.08,"103,320","104,460","102,780","793,50K","1,07%"
2023-08-03,102.98,"103,400","104,520","101,980","1,39M","-2,17%"
2023-08-02,105.26,"103,240","106,000","102,940","1,15M","0,36%"
2023-08-01,104.88,"110,920","111,700","103,400","2,99M","-5,39%"
2023-07-31,110.86,"111,340","111,760","110,680","702,98K","-0,38%"
2023-07-28,111.28,"109,500","111,560","108,620","923,90K","1,20%"
2023-07-27,109.96,"107,460","109,960","105,960","1,12M","2,61%"
2023-07-26,107.16,"108,440","108,760","105,820","851,73K","-1,16%"
2023-07-25,108.42,"109,320","109,360","108,140","536,56K","-0,17%"
2023-07-24,108.6,"107,340","108,620","106,920","724,21K","0,95%"
2023-07-21,107.58,"107,640","108,760","107,480","919,52K","-0,09%"
2023-07-20,107.68,"106,820","108,300","106,720","716,07K","0,45%"
2023-07-19,107.2,"107,420","107,620","106,140","789,61K","0,09%"
2023-07-18,107.1,"106,860","107,800","106,320","574,49K","0,28%"
2023-07-17,106.8,"106,400","107,260","106,100","515,50K","0,04%"
2023-07-14,106.76,"107,000","107,140","105,580","807,74K","-0,22%"
2023-07-13,107,"107,760","107,800","106,820","663,65K","-0,37%"
2023-07-12,107.4,"106,960","107,600","106,540","729,27K","0,86%"
2023-07-11,106.48,"107,000","107,060","105,160","1,04M","-0,93%"
2023-07-10,107.48,"106,980","108,820","106,120","673,65K","0,32%"
2023-07-07,107.14,"107,900","108,440","107,040","1,18M","-0,81%"
2023-07-06,108.02,"112,860","112,860","107,880","1,24M","-3,90%"
2023-07-05,112.4,"110,800","112,400","110,500","732,63K","0,52%"
2023-07-04,111.82,"112,420","112,960","111,100","547,81K","-0,34%"
2023-07-03,112.2,"112,900","113,120","111,960","573,51K","-0,28%"
2023-06-30,112.52,"111,480","113,060","111,320","1,44M","1,33%"
2023-06-29,111.04,"109,900","111,640","109,900","786,28K","1,06%"
2023-06-28,109.88,"108,560","109,920","107,940","734,55K","1,68%"
2023-06-27,108.06,"109,500","109,820","107,540","922,28K","-1,08%"
2023-06-26,109.24,"109,200","109,460","107,460","751,43K","0,57%"
2023-06-23,108.62,"109,120","109,200","107,520","762,65K","-0,44%"
2023-06-22,109.1,"108,980","109,200","107,860","668,48K","-0,75%"
2023-06-21,109.92,"111,100","111,860","109,700","685,77K","-0,54%"
2023-06-20,110.52,"110,280","110,820","109,260","790,34K","-0,45%"
2023-06-19,111.02,"111,440","111,700","110,640","580,79K","-0,63%"
2023-06-16,111.72,"112,420","112,500","110,540","2,60M","-0,71%"
2023-06-15,112.52,"112,680","113,000","111,580","808,88K","-0,34%"
2023-06-14,112.9,"112,180","113,460","111,940","937,73K","0,75%"
2023-06-13,112.06,"110,300","112,060","110,220","1,43M","1,74%"
2023-06-12,110.14,"108,500","110,140","108,460","1,03M","1,91%"
2023-06-09,108.08,"108,440","108,920","107,860","566,27K","0,11%"
2023-06-08,107.96,"106,980","108,840","106,940","950,42K","1,01%"
2023-06-07,106.88,"106,840","106,980","105,460","820,75K","0,17%"
2023-06-06,106.7,"106,300","106,740","105,700","660,01K","0,24%"
2023-06-05,106.44,"105,980","106,440","105,420","763,84K","0,26%"
2023-06-02,106.16,"104,020","106,440","103,720","1,35M","2,57%"
2023-06-01,103.5,"102,600","103,600","102,140","808,36K","1,55%"
2023-05-31,101.92,"102,380","103,980","101,120","2,89M","-2,17%"
2023-05-30,104.18,"104,400","105,360","103,960","668,22K","-0,21%"
2023-05-29,104.4,"104,880","105,540","103,660","379,42K","-0,06%"
2023-05-26,104.46,"103,740","104,560","102,740","984,48K","1,63%"
2023-05-25,102.78,"103,100","103,420","101,960","792,75K","0,18%"
2023-05-24,102.6,"103,900","104,360","102,120","1,16M","-1,80%"
2023-05-23,104.48,"104,100","104,640","103,620","822,41K","0,42%"
2023-05-22,104.04,"103,420","104,240","103,040","730,02K","0,64%"
2023-05-19,103.38,"102,640","104,000","102,560","1,38M","0,86%"
2023-05-18,102.5,"100,500","102,820","100,480","1,04M","2,36%"
2023-05-17,100.14,"99,110","100,360","99,100","739,11K","0,57%"
2023-05-16,99.57,"99,960","100,060","98,700","896,96K","-0,51%"
2023-05-15,100.08,"99,880","100,500","99,580","1,00M","0,67%"
2023-05-12,99.41,"100,180","101,120","99,250","2,05M","-8,29%"
2023-05-11,108.4,"108,700","108,900","107,660","1,88M","-0,29%"
2023-05-10,108.72,"109,320","109,480","107,580","1,06M","0,00%"
2023-05-09,108.72,"109,020","109,540","108,240","1,13M","-0,18%"
2023-05-08,108.92,"107,540","109,840","107,360","1,30M","1,28%"
2023-05-05,107.54,"104,000","107,840","103,380","1,70M","3,60%"
2023-05-04,103.8,"102,420","103,800","100,140","1,84M","2,75%"
2023-05-03,101.02,"101,140","101,420","100,060","956,96K","0,44%"
2023-05-02,100.58,"102,000","102,680","99,920","1,20M","-0,85%"
2023-04-28,101.44,"101,300","102,120","98,200","1,49M","0,79%"
2023-04-27,100.64,"101,020","102,560","100,520","856,42K","-0,36%"
2023-04-26,101,"101,620","101,700","100,260","850,34K","-0,43%"
2023-04-25,101.44,"101,300","102,020","100,960","755,35K","0,28%"
2023-04-24,101.16,"100,660","101,640","100,280","637,32K","0,56%"
2023-04-21,100.6,"100,520","101,260","99,380","1,28M","0,58%"
2023-04-20,100.02,"103,400","103,400","98,940","2,04M","-3,62%"
2023-04-19,103.78,"103,920","104,040","102,880","677,74K","-0,31%"
2023-04-18,104.1,"103,500","104,340","103,100","980,64K","0,87%"
2023-04-17,103.2,"104,060","104,480","102,240","1,06M","-0,46%"
2023-04-14,103.68,"102,900","104,180","102,640","846,09K","1,33%"
2023-04-13,102.32,"102,580","103,220","101,820","849,01K","-0,35%"
2023-04-12,102.68,"101,200","103,480","101,140","1,03M","1,74%"
2023-04-11,100.92,"99,690","101,060","99,690","1,16M","2,33%"
2023-04-06,98.62,"98,500","99,100","97,730","1,06M","-0,47%"
2023-04-05,99.09,"101,500","101,800","98,720","1,34M","-2,22%"
2023-04-04,101.34,"101,180","102,880","101,180","1,03M","0,60%"
2023-04-03,100.74,"101,000","101,560","100,620","691,78K","-0,20%"
2023-03-31,100.94,"101,000","101,240","100,300","1,13M","0,26%"
2023-03-30,100.68,"99,170","100,800","99,140","886,55K","1,77%"
2023-03-29,98.93,"98,700","99,130","97,630","960,17K","0,14%"
2023-03-28,98.79,"99,490","99,840","98,580","679,68K","0,14%"
2023-03-27,98.65,"98,880","99,470","97,820","859,59K","0,91%"
2023-03-24,97.76,"98,630","98,630","96,280","1,43M","-1,08%"
2023-03-23,98.83,"98,200","99,040","96,880","804,67K","0,64%"
2023-03-22,98.2,"97,390","98,980","97,250","886,72K","0,88%"
2023-03-21,97.34,"96,900","97,800","96,730","937,65K","1,81%"
2023-03-20,95.61,"94,850","96,130","92,370","1,15M","0,80%"
2023-03-17,94.85,"95,760","97,310","93,830","4,50M","-0,96%"
2023-03-16,95.77,"96,250","96,450","93,910","1,61M","1,14%"
2023-03-15,94.69,"96,110","97,200","92,540","2,14M","-0,95%"
2023-03-14,95.6,"94,650","95,870","93,300","1,74M","1,01%"
2023-03-13,94.64,"97,840","98,080","93,770","1,72M","-3,75%"
2023-03-10,98.33,"96,040","98,330","96,000","1,64M","-1,21%"
2023-03-09,99.53,"102,180","103,700","97,250","2,22M","-1,42%"
2023-03-08,100.96,"100,760","101,680","100,420","928,10K","-0,04%"
2023-03-07,101,"101,400","101,700","100,800","824,73K","-0,45%"
2023-03-06,101.46,"101,420","101,900","100,960","645,34K","-0,02%"
2023-03-03,101.48,"99,500","102,020","99,350","1,38M","2,14%"
2023-03-02,99.35,"98,890","99,350","97,590","839,28K","0,01%"
2023-03-01,99.34,"98,290","100,620","98,220","1,21M","1,63%"
2023-02-28,97.75,"97,950","98,740","97,010","1,19M","-0,42%"
2023-02-27,98.16,"98,340","98,840","97,850","801,42K","1,00%"
2023-02-24,97.19,"99,860","99,920","97,190","2,06M","-2,47%"
2023-02-23,99.65,"98,710","100,040","98,530","805,80K","1,24%"
2023-02-22,98.43,"98,300","98,750","97,660","787,10K","-0,27%"
2023-02-21,98.7,"99,590","99,670","97,970","797,87K","-0,97%"
2023-02-20,99.67,"99,920","100,520","99,620","587,37K","-0,08%"
2023-02-17,99.75,"99,100","99,910","98,700","1,52M","0,51%"
2023-02-16,99.24,"99,600","99,970","98,290","932,20K","0,06%"
2023-02-15,99.18,"97,760","99,230","97,630","839,08K","1,47%"
2023-02-14,97.74,"97,950","98,520","97,400","977,87K","0,13%"
2023-02-13,97.61,"98,300","98,830","97,610","788,38K","-0,16%"
2023-02-10,97.77,"99,260","99,490","97,420","1,09M","-1,70%"
2023-02-09,99.46,"98,090","99,460","97,990","1,27M","1,94%"
2023-02-08,97.57,"97,500","98,470","96,550","907,81K","0,17%"
2023-02-07,97.4,"97,260","97,970","96,780","937,03K","0,35%"
2023-02-06,97.06,"97,110","98,020","96,220","962,41K","-0,53%"
2023-02-03,97.58,"97,090","97,960","96,500","1,80M","-0,21%"
2023-02-02,97.79,"95,080","98,490","94,580","1,95M","2,65%"
2023-02-01,95.27,"93,920","95,270","93,060","1,59M","2,19%"
2023-01-31,93.23,"91,530","93,240","91,130","1,50M","1,91%"
2023-01-30,91.48,"91,470","92,500","91,320","1,40M","-1,57%"
2023-01-27,92.94,"92,790","93,320","92,390","1,19M","0,64%"
2023-01-26,92.35,"92,260","92,560","91,890","956,74K","0,61%"
2023-01-25,91.79,"91,510","91,950","91,100","816,74K","0,00%"
2023-01-24,91.79,"91,760","91,980","90,890","781,65K","0,28%"
2023-01-23,91.53,"90,310","91,680","90,020","779,10K","1,73%"
2023-01-20,89.97,"90,000","90,660","89,320","1,22M","-0,06%"
2023-01-19,90.02,"90,680","90,970","89,580","1,43M","-1,54%"
2023-01-18,91.43,"91,640","92,150","91,130","826,43K","-0,60%"
2023-01-17,91.98,"91,990","92,560","90,520","1,22M","0,15%"
2023-01-16,91.84,"91,990","92,220","91,310","481,52K","0,11%"
2023-01-13,91.74,"92,490","92,490","90,730","1,70M","-1,59%"
2023-01-12,93.22,"91,950","93,360","91,640","1,55M","1,57%"
2023-01-11,91.78,"90,700","91,780","90,330","1,30M","1,39%"
2023-01-10,90.52,"90,140","90,950","89,840","1,26M","0,60%"
2023-01-09,89.98,"89,840","90,410","89,480","959,13K","0,50%"
2023-01-06,89.53,"88,850","89,710","87,080","944,06K","0,65%"
2023-01-05,88.95,"88,000","89,280","87,560","960,30K","1,22%"
2023-01-04,87.88,"86,050","87,980","86,010","1,05M","2,39%"
2023-01-03,85.83,"85,990","87,180","85,710","862,44K","0,03%"
2023-01-02,85.8,"83,600","85,920","83,600","790,00K","2,90%"
2022-12-30,83.38,"83,550","83,790","83,240","532,25K","-0,54%"
2022-12-29,83.83,"82,960","84,070","82,940","466,54K","0,68%"
2022-12-28,83.26,"84,000","84,000","82,990","642,51K","-0,47%"
2022-12-27,83.65,"84,050","84,350","83,500","358,30K","0,18%"
2022-12-23,83.5,"83,360","84,030","83,080","432,25K","0,24%"
2022-12-22,83.3,"84,370","84,560","82,940","1,13M","-1,01%"
2022-12-21,84.15,"83,510","84,330","82,940","764,07K","0,96%"
2022-12-20,83.35,"83,140","83,600","82,700","915,77K","-0,32%"
2022-12-19,83.62,"82,970","83,960","82,920","908,15K","1,21%"
2022-12-16,82.62,"82,790","83,500","82,160","2,83M","-0,22%"
2022-12-15,82.8,"83,310","83,900","82,410","1,65M","-1,25%"
2022-12-14,83.85,"83,800","84,440","83,510","1,13M","-0,19%"
2022-12-13,84.01,"84,760","86,250","83,730","1,32M","-0,50%"
2022-12-12,84.43,"84,310","84,600","83,800","836,88K","-0,13%"
2022-12-09,84.54,"83,320","84,780","82,800","1,02M","1,90%"
2022-12-08,82.96,"82,950","83,690","82,400","2,23M","-1,89%"
2022-12-07,84.56,"84,900","85,790","84,360","1,02M","-0,74%"
2022-12-06,85.19,"85,650","86,050","84,910","766,95K","-0,78%"
2022-12-05,85.86,"85,310","86,060","85,040","870,97K","0,70%"
2022-12-02,85.26,"84,890","85,950","84,630","922,00K","0,14%"
2022-12-01,85.14,"86,620","86,710","84,420","1,08M","-1,36%"
2022-11-30,86.31,"85,000","86,370","84,800","2,22M","1,84%"
2022-11-29,84.75,"83,830","84,990","83,370","1,27M","1,57%"
2022-11-28,83.44,"83,270","83,700","83,040","1,22M","-0,62%"
2022-11-25,83.96,"84,520","84,520","83,510","933,05K","-0,06%"
2022-11-24,84.01,"84,300","84,820","83,780","849,77K","0,29%"
2022-11-23,83.77,"84,340","84,400","82,800","780,00K","-0,39%"
2022-11-22,84.1,"83,440","84,410","82,940","770,55K","0,60%"
2022-11-21,83.6,"83,910","84,300","83,530","","-0,65%"
2022-11-18,84.15,"82,770","84,190","82,690","1,50M","2,29%"
2022-11-17,82.27,"83,000","83,520","81,530","938,76K","-0,32%"
2022-11-16,82.53,"84,940","85,000","81,360","1,65M","-3,11%"
2022-11-15,85.18,"85,270","85,440","84,300","1,17M","0,18%"
2022-11-14,85.03,"84,760","85,840","84,130","934,84K","0,94%"
2022-11-11,84.24,"83,730","84,330","83,260","1,46M","1,68%"
2022-11-10,82.85,"80,000","83,300","79,900","1,73M","3,24%"
2022-11-09,80.25,"80,790","80,870","79,370","1,16M","-0,30%"
2022-11-08,80.49,"81,000","81,190","80,390","1,33M","-0,67%"
2022-11-07,81.03,"79,530","81,140","79,210","1,35M","1,54%"
2022-11-04,79.8,"76,890","80,040","76,220","1,57M","4,31%"
2022-11-03,76.5,"78,310","78,500","75,060","2,13M","-4,66%"
2022-11-02,80.24,"80,510","80,870","79,520","1,16M","-0,05%"
2022-11-01,80.28,"79,980","81,120","79,800","903,00K","0,96%"
2022-10-31,79.52,"79,530","79,940","78,840","863,92K","-0,05%"
2022-10-28,79.56,"78,540","79,730","78,120","922,60K","-0,01%"
2022-10-27,79.57,"79,110","79,880","78,710","899,80K","0,63%"
2022-10-26,79.07,"78,220","79,140","77,530","995,48K","1,09%"
2022-10-25,78.22,"78,400","78,840","77,270","1,08M","0,40%"
2022-10-24,77.91,"77,990","78,660","75,740","1,46M","0,62%"
2022-10-21,77.43,"77,000","77,600","76,330","1,62M","-0,13%"
2022-10-20,77.53,"77,500","78,400","76,830","1,02M","-0,17%"
2022-10-19,77.66,"78,260","78,640","77,150","924,80K","0,05%"
2022-10-18,77.62,"77,000","78,860","76,500","1,35M","1,42%"
2022-10-17,76.53,"75,110","76,990","74,800","957,25K","2,01%"
2022-10-14,75.02,"75,560","76,050","74,420","1,12M","1,05%"
2022-10-13,74.24,"72,880","74,510","72,190","1,41M","1,46%"
2022-10-12,73.17,"72,340","73,340","71,430","1,19M","1,09%"
2022-10-11,72.38,"71,610","72,380","70,300","1,18M","0,49%"
2022-10-10,72.03,"70,600","72,980","70,550","1,40M","0,46%"
2022-10-07,71.7,"71,780","72,670","71,470","745,38K","-0,38%"
2022-10-06,71.97,"72,120","72,950","71,610","913,38K","0,70%"
2022-10-05,71.47,"72,590","72,590","70,640","1,54M","-1,89%"
2022-10-04,72.85,"72,000","73,010","71,600","1,11M","3,00%"
2022-10-03,70.73,"69,590","71,140","68,610","1,06M","1,06%"
2022-09-30,69.99,"69,830","70,510","68,780","1,69M","1,24%"
2022-09-29,69.13,"71,800","71,820","68,440","2,36M","-3,42%"
2022-09-28,71.58,"70,850","71,960","70,250","1,54M","-0,25%"
2022-09-27,71.76,"73,160","73,660","71,540","1,27M","-0,55%"
2022-09-26,72.16,"70,880","73,250","70,590","1,29M","1,09%"
2022-09-23,71.38,"74,250","74,250","71,120","1,86M","-3,76%"
2022-09-22,74.17,"73,970","75,050","73,630","1,01M","-1,44%"
2022-09-21,75.25,"74,300","75,310","73,460","764,18K","0,24%"
2022-09-20,75.07,"75,840","76,840","74,570","1,11M","-0,83%"
2022-09-19,75.7,"74,540","76,090","73,830","857,54K","1,76%"
2022-09-16,74.39,"73,940","74,510","72,750","2,30M","-0,39%"
2022-09-15,74.68,"74,970","75,500","73,860","953,73K","0,04%"
2022-09-14,74.65,"74,600","75,260","73,880","1,24M","-0,28%"
2022-09-13,74.86,"75,880","76,720","74,660","1,11M","-1,21%"
2022-09-12,75.78,"74,210","75,990","74,210","1,71M","3,09%"
2022-09-09,73.51,"73,090","74,760","73,060","1,29M","0,77%"
2022-09-08,72.95,"74,140","74,440","72,240","1,08M","-1,51%"
2022-09-07,74.07,"72,100","74,370","72,100","1,08M","1,72%"
2022-09-06,72.82,"72,700","73,970","72,540","1,61M","0,52%"
2022-09-05,72.44,"72,350","73,130","72,040","1,73M","-3,55%"
2022-09-02,75.11,"73,700","75,410","72,960","1,27M","3,16%"
2022-09-01,72.81,"72,900","73,150","72,080","1,21M","-0,90%"
2022-08-31,73.47,"74,550","75,090","73,280","1,48M","-0,46%"
2022-08-30,73.81,"73,830","75,250","73,380","1,00M","0,41%"
2022-08-29,73.51,"72,630","73,760","72,060","1,13M","0,53%"
2022-08-26,73.12,"74,790","75,340","72,990","1,58M","-1,81%"
2022-08-25,74.47,"74,910","75,120","73,780","734,88K","0,45%"
2022-08-24,74.14,"73,940","74,660","73,430","966,56K","-0,51%"
2022-08-23,74.52,"72,820","74,750","72,690","1,38M","2,05%"
2022-08-22,73.02,"75,380","75,630","73,000","1,71M","-3,68%"
2022-08-19,75.81,"77,300","77,530","75,690","1,73M","-2,67%"
2022-08-18,77.89,"77,700","78,590","77,540","801,26K","0,78%"
2022-08-17,77.29,"79,400","79,620","77,290","1,12M","-2,47%"
2022-08-16,79.25,"78,360","79,280","78,300","882,43K","1,45%"
2022-08-15,78.12,"78,810","78,920","77,360","648,59K","-0,55%"
2022-08-12,78.55,"78,240","78,870","77,930","908,98K","1,08%"
2022-08-11,77.71,"78,400","78,400","77,020","824,94K","-0,36%"
2022-08-10,77.99,"76,900","78,150","76,650","932,54K","1,17%"
2022-08-09,77.09,"78,000","78,360","76,930","1,04M","-1,29%"
2022-08-08,78.1,"77,090","78,100","76,910","969,38K","1,94%"
2022-08-05,76.61,"75,840","77,240","75,560","1,46M","0,45%"
2022-08-04,76.27,"77,340","78,110","75,960","1,77M","-0,39%"
2022-08-03,76.57,"78,930","79,000","75,460","3,48M","-5,56%"
2022-08-02,81.08,"79,430","81,130","78,930","1,24M","1,49%"
2022-08-01,79.89,"79,930","80,760","79,590","889,24K","0,52%"
2022-07-29,79.48,"78,890","79,810","78,460","1,18M","1,34%"
2022-07-28,78.43,"77,220","78,430","77,210","1,13M","2,42%"
2022-07-27,76.58,"76,500","76,980","76,060","825,40K","0,66%"
2022-07-26,76.08,"77,610","77,690","75,440","1,27M","-2,42%"
2022-07-25,77.97,"76,990","78,580","76,500","1,00M","1,13%"
2022-07-22,77.1,"76,710","77,580","76,290","939,95K","0,27%"
2022-07-21,76.89,"77,210","78,300","75,930","1,07M","-0,83%"
2022-07-20,77.53,"78,130","78,600","76,040","1,19M","-0,77%"
2022-07-19,78.13,"75,450","79,380","75,060","1,38M","2,80%"
2022-07-18,76,"75,300","76,540","74,870","966,82K","1,17%"
2022-07-15,75.12,"72,530","75,120","72,050","1,77M","4,02%"
2022-07-14,72.22,"72,990","74,130","71,350","1,56M","-0,33%"
2022-07-13,72.46,"73,720","73,720","72,010","1,43M","-2,63%"
2022-07-12,74.42,"73,100","74,420","72,530","1,26M","0,85%"
2022-07-11,73.79,"74,150","75,290","73,610","1,21M","-2,96%"
2022-07-08,76.04,"74,150","76,690","73,600","1,78M","1,68%"
2022-07-07,74.78,"72,550","75,370","72,420","1,87M","4,78%"
2022-07-06,71.37,"72,250","72,900","71,310","1,43M","-0,18%"
2022-07-05,71.5,"73,310","73,540","71,220","2,14M","-1,77%"
2022-07-04,72.79,"74,470","74,570","72,280","899,82K","-1,32%"
2022-07-01,73.76,"72,860","74,050","72,150","1,38M","0,41%"
2022-06-30,73.46,"73,220","73,780","70,570","2,80M","-1,42%"
2022-06-29,74.52,"75,000","75,630","73,930","1,44M","-2,56%"
2022-06-28,76.48,"76,630","77,740","76,340","1,02M","0,99%"
2022-06-27,75.73,"75,610","77,290","75,210","1,16M","1,05%"
2022-06-24,74.94,"75,270","75,330","72,570","1,73M","0,05%"
2022-06-23,74.9,"78,050","78,450","74,900","1,83M","-4,17%"
2022-06-22,78.16,"78,120","78,840","77,010","1,38M","-1,88%"
2022-06-21,79.66,"79,130","80,530","78,920","969,83K","1,19%"
2022-06-20,78.72,"78,000","78,800","77,210","822,03K","1,44%"
2022-06-17,77.6,"77,670","78,170","76,350","3,40M","0,58%"
2022-06-16,77.15,"79,450","79,460","76,540","1,56M","-3,00%"
2022-06-15,79.54,"78,880","79,890","78,510","1,66M","2,49%"
2022-06-14,77.61,"78,800","78,800","76,920","1,27M","-0,46%"
2022-06-13,77.97,"78,780","79,610","77,360","1,98M","-3,19%"
2022-06-10,80.54,"81,960","82,260","80,190","1,78M","-2,56%"
2022-06-09,82.66,"83,410","83,460","81,800","1,14M","-1,01%"
2022-06-08,83.5,"82,680","84,000","82,620","1,23M","1,10%"
2022-06-07,82.59,"82,910","83,360","81,840","944,55K","-1,18%"
2022-06-06,83.58,"83,610","84,050","82,660","731,09K","0,78%"
2022-06-03,82.93,"84,440","84,470","82,630","1,03M","-1,06%"
2022-06-02,83.82,"82,870","84,090","82,740","1,11M","1,81%"
2022-06-01,82.33,"81,530","83,180","81,250","1,61M","2,11%"
2022-05-31,80.63,"81,320","81,640","80,170","1,81M","-1,04%"
2022-05-30,81.48,"81,010","81,790","80,430","856,11K","0,88%"
2022-05-27,80.77,"80,300","80,850","79,490","1,22M","0,65%"
2022-05-26,80.25,"79,190","80,430","78,570","1,07M","2,16%"
2022-05-25,78.55,"78,630","78,930","77,390","907,29K","0,98%"
2022-05-24,77.79,"77,340","78,540","77,290","1,03M","-0,58%"
2022-05-23,78.24,"78,650","78,830","77,060","1,01M","1,02%"
2022-05-20,77.45,"78,610","79,180","77,240","1,56M","-0,50%"
2022-05-19,77.84,"76,600","77,840","75,580","1,69M","-0,23%"
2022-05-18,78.02,"78,970","79,610","78,020","1,27M","-0,76%"
2022-05-17,78.62,"78,650","79,500","78,060","1,45M","1,24%"
2022-05-16,77.66,"77,430","78,340","76,640","1,14M","0,00%"
2022-05-13,77.66,"76,860","77,870","75,700","1,73M","2,48%"
2022-05-12,75.78,"75,600","76,120","74,260","2,88M","-7,88%"
2022-05-11,82.26,"79,020","82,730","78,600","3,70M","5,18%"
2022-05-10,78.21,"78,990","79,730","78,100","1,99M","0,76%"
2022-05-09,77.62,"79,200","79,870","77,620","1,87M","-1,82%"
2022-05-06,79.06,"78,300","80,030","77,460","1,98M","1,32%"
2022-05-05,78.03,"81,650","83,000","77,770","1,96M","-1,81%"
2022-05-04,79.47,"80,270","80,700","79,470","1,63M","-0,64%"
2022-05-03,79.98,"78,210","79,980","77,870","","3,01%"
2022-05-02,77.64,"77,740","78,450","74,360","","-1,11%"
2022-04-29,78.51,"78,580","78,970","77,770","1,34M","0,91%"
2022-04-28,77.8,"77,500","79,080","76,700","1,19M","1,61%"
2022-04-27,76.57,"76,280","77,790","75,460","1,79M","0,39%"
2022-04-26,76.27,"78,560","79,010","76,190","1,79M","-1,55%"
2022-04-25,77.47,"76,700","78,310","76,500","1,59M","-1,34%"
2022-04-22,78.52,"78,990","79,890","78,520","1,28M","-1,95%"
2022-04-21,80.08,"79,390","80,720","78,680","1,27M","1,11%"
2022-04-20,79.2,"78,540","80,190","78,090","1,10M","1,51%"
2022-04-19,78.02,"76,460","78,250","75,890","1,48M","2,33%"
2022-04-14,76.24,"76,360","77,160","75,820","1,42M","-0,01%"
2022-04-13,76.25,"76,000","76,300","75,040","1,06M","0,21%"
2022-04-12,76.09,"74,850","76,970","74,280","1,36M","0,13%"
2022-04-11,75.99,"76,100","76,930","75,110","1,25M","-1,31%"
2022-04-08,77,"77,200","77,730","76,260","1,11M","1,76%"
2022-04-07,75.67,"76,540","77,920","75,670","1,35M","-0,83%"
2022-04-06,76.3,"77,880","78,060","74,850","1,65M","-2,40%"
2022-04-05,78.18,"79,740","80,620","77,790","1,52M","-2,09%"
2022-04-04,79.85,"79,600","80,170","77,970","1,10M","1,08%"
2022-04-01,79,"78,510","80,130","78,340","1,06M","0,51%"
2022-03-31,78.6,"81,300","81,710","78,410","1,47M","-2,07%"
2022-03-30,80.26,"81,700","82,160","80,120","1,49M","-2,87%"
2022-03-29,82.63,"79,830","83,470","79,180","1,97M","5,61%"
2022-03-28,78.24,"78,100","79,950","78,040","1,11M","0,45%"
2022-03-25,77.89,"78,000","78,460","77,200","1,51M","-0,74%"
2022-03-24,78.47,"78,310","79,010","77,320","1,53M","0,27%"
2022-03-23,78.26,"80,340","80,800","77,850","1,94M","-1,01%"
2022-03-22,79.06,"78,350","79,760","77,350","1,73M","2,09%"
2022-03-21,77.44,"76,240","77,970","75,740","1,69M","2,03%"
2022-03-18,75.9,"76,200","76,660","74,750","4,74M","-1,00%"
2022-03-17,76.67,"79,340","79,400","75,510","2,21M","-2,21%"
2022-03-16,78.4,"77,540","79,280","76,180","3,19M","4,09%"
2022-03-15,75.32,"73,630","75,780","71,700","2,60M","1,20%"
2022-03-14,74.43,"74,640","76,370","73,980","2,51M","2,78%"
2022-03-11,72.42,"72,920","75,460","72,000","2,87M","0,58%"
2022-03-10,72,"76,260","76,740","70,220","4,33M","-5,51%"
2022-03-09,76.2,"74,010","76,250","72,450","3,56M","7,25%"
2022-03-08,71.05,"69,300","73,200","68,800","3,48M","0,75%"
2022-03-07,70.52,"69,660","72,870","67,580","4,06M","-3,53%"
2022-03-04,73.1,"75,600","76,480","72,490","3,82M","-5,69%"
2022-03-03,77.51,"80,600","81,010","76,880","2,48M","-3,79%"
2022-03-02,80.56,"80,330","82,070","79,310","2,64M","-2,34%"
2022-03-01,82.49,"86,160","87,500","82,070","2,38M","-4,70%"
2022-02-28,86.56,"85,040","86,560","83,220","2,67M","-1,66%"
2022-02-25,88.02,"86,380","88,140","84,130","2,68M","3,57%"
2022-02-24,84.99,"87,250","88,870","84,150","4,26M","-7,24%"
2022-02-23,91.62,"91,000","93,820","90,950","1,49M","0,76%"
2022-02-22,90.93,"89,630","92,310","89,440","2,08M","-1,47%"
2022-02-21,92.29,"96,610","96,930","91,490","1,64M","-3,24%"
2022-02-18,95.38,"96,360","97,600","94,950","1,55M","-0,61%"
2022-02-17,95.97,"94,730","97,230","94,570","1,69M","2,04%"
2022-02-16,94.05,"94,920","96,020","93,340","1,50M","-0,93%"
2022-02-15,94.93,"92,430","94,990","91,940","1,47M","2,53%"
2022-02-14,92.59,"92,420","93,110","90,790","2,15M","-2,84%"
2022-02-11,95.3,"91,590","95,730","90,970","2,75M","2,73%"
2022-02-10,92.77,"93,110","93,650","92,440","1,21M","-0,60%"
